NutNet_Litter_Bag_No,String,Init_Litter_Mass_g,Site_Text,Trt,Date_Sent,Date_Deployed,Collection_Date,Lab_Arrival_Date,Days_Since_Deployment,Fin_Litter_Mass_g,Prop_Init_Mass,Notes,Carbon_Perc,Nitrogen_perc,Carbon_Rerun_Perc,Nitrogen_Rerun_Perc,Carbon_Used_Perc,Nitrogen_Used_Perc,Init_Crucible_Mass_g,Crucible_Plus_Sample_g,Ashed_Crucible_Sample_g,Initial_Ashed_Sample_Mass_g,Ash_Mass_g,Perc_AFDM,Perc_C_pred_from_AFDM,Init_C_Mass_g,Plot,Fin_C_Mass_g,Prop_Init_C_Mass,Yrs_Since_Deployment,Harvest_No,Init_N_Mass_g,Fin_N_Mass_g,Prop_Init_N_Mass,
299,13,10,Sierra Foothill REC ,K,,5/15/10,4/30/13,5/7/13,1081,6.944,0.6944,,48.448,1.528,,,48.448,1.528,17.42,17.891,17.564,0.471,0.144,69.42675159,35.59876202,4.8368,43,3.36422912,0.695548528,2.962,3,0.0927,0.10610432,1.144598921,
305,14,10,Sierra Foothill REC ,PK,,5/15/10,4/30/13,5/7/13,1081,8.925,0.8925,,41.684,1.286,,,41.684,1.286,17.258,17.63,17.32,0.372,0.062,83.33333333,42.5790553,4.8368,44,3.720297,0.769164944,2.962,3,0.0927,0.1147755,1.238139159,
312,15,10,Sierra Foothill REC ,Control,,5/15/10,4/30/13,5/7/13,1081,7.218,0.7218,,47.983,1.403,,,47.983,1.403,17.184,17.71,17.332,0.526,0.148,71.86311787,36.82167585,4.8368,45,3.46341294,0.71605461,2.962,3,0.0927,0.10126854,1.09243301,
318,16,10.01,Sierra Foothill REC ,Fence,,5/15/10,4/30/13,5/7/13,1081,6.714,0.6707,,48.769,1.549,,,48.769,1.549,17.297,17.972,17.67,0.675,0.373,44.74074074,23.20782377,4.8416368,46,3.27435066,0.676290022,2.962,3,0.0927927,0.10399986,1.120776311,
326,17,10,Sierra Foothill REC ,P,,5/15/10,4/30/13,5/7/13,1081,6.56,0.656,,26.433,0.974,,,26.433,0.974,17.297,17.972,17.67,0.675,0.373,44.74074074,23.20782377,4.8368,47,1.7340048,0.358502481,2.962,3,0.0927,0.0638944,0.689259978,
331,18,10,Sierra Foothill REC ,NPK,,5/15/10,4/30/13,5/7/13,1081,8.007,0.8007,No tag -- definitely between #330 and #336,43.876,1.605,,,43.876,1.605,17.523,17.891,17.576,0.368,0.053,85.59782609,43.71569864,4.8368,48,3.51315132,0.726337934,2.962,3,0.0927,0.12851235,1.386325243,
342,19,10,Sierra Foothill REC ,NPK+Fence,,5/15/10,4/30/13,5/7/13,1081,7.758,0.7758,,38.939,1.826,,,38.939,1.826,17.42,17.891,17.564,0.471,0.144,69.42675159,35.59876202,4.8368,49,3.02088762,0.624563269,2.962,3,0.0927,0.14166108,1.52816699,
345,20,10,Sierra Foothill REC ,NK,,5/15/10,4/30/13,5/7/13,1081,6.365,0.6365,,42.618,1.824,,,42.618,1.824,16.307,16.718,16.371,0.411,0.064,84.42822384,43.1286265,4.8368,50,2.7126357,0.56083272,2.962,3,0.0927,0.1160976,1.252401294,
1215,1,9.999,Sierra Foothill REC ,P,11/24/09,5/15/10,5/6/14,5/9/14,1452,4.69,0.469,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",17.083,1.226,19.486,1.352,19.486,1.352,17.759,18.493,18.198,0.734,0.439,40.19073569,20.9239865,4.83631632,1,0.9138934,0.18896477,3.978,4,0.09269073,0.0634088,0.684089984,
1219,2,10.009,Sierra Foothill REC ,K,11/24/09,5/15/10,5/6/14,5/9/14,1452,4.33,0.4326,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",40.21,3.164,,,40.21,3.164,16.966,17.607,17.111,0.641,0.145,77.37909516,39.59037487,4.84115312,2,1.741093,0.359644274,3.978,4,0.09278343,0.1370012,1.476569685,
1229,3,10.009,Sierra Foothill REC ,PK,11/24/09,5/15/10,5/6/14,5/9/14,1452,5.91,0.5905,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",41.409,1.884,,,41.409,1.884,17.248,17.651,17.324,0.403,0.076,81.14143921,41.47885224,4.84115312,3,2.4472719,0.505514252,3.978,4,0.09278343,0.1113444,1.200046172,
1235,4,9.999,Sierra Foothill REC ,NP,11/24/09,5/15/10,5/6/14,5/9/14,1452,7.18,0.7181,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",41.87,1.933,,,41.87,1.933,17.156,17.636,17.258,0.48,0.102,78.75,40.27848918,4.83631632,4,3.006266,0.621602435,3.978,4,0.09269073,0.1387894,1.497338515,
1243,5,10.002,Sierra Foothill REC ,Control,11/24/09,5/15/10,5/6/14,5/9/14,1452,4.79,0.4789,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",44.191,2.026,,,44.191,2.026,17.183,17.528,17.236,0.345,0.053,84.63768116,43.23376187,4.83776736,5,2.1167489,0.43754665,3.978,4,0.09271854,0.0970454,1.046666611,
1249,6,10.002,Sierra Foothill REC ,Fence,11/24/09,5/15/10,5/6/14,5/9/14,1452,6.39,0.6389,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",38.515,1.651,,,38.515,1.651,17.725,18.272,17.885,0.547,0.16,70.74954296,36.26272617,4.83776736,6,2.4611085,0.508728163,3.978,4,0.09271854,0.1054989,1.137840393,
1256,7,9.996,Sierra Foothill REC ,NPK+Fence,11/24/09,5/15/10,5/6/14,5/9/14,1452,6.92,0.6923,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",47.351,2.029,,,47.351,2.029,17.307,17.669,17.346,0.362,0.039,89.22651934,45.5370911,4.83486528,7,3.2766892,0.67772089,3.978,4,0.09266292,0.1404068,1.515242559,
1262,8,10.007,Sierra Foothill REC ,N,11/24/09,5/15/10,5/6/14,5/9/14,1452,4.69,0.4687,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",43.392,2.158,,,43.392,2.158,17.5,17.905,17.573,0.405,0.073,81.97530864,41.89740608,4.84018576,8,2.0350848,0.420455929,3.978,4,0.09276489,0.1012102,1.09103994,
1271,9,9.995,Sierra Foothill REC ,NK,11/24/09,5/15/10,5/6/14,5/9/14,1452,7.2,0.7204,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",40.607,1.886,,,40.607,1.886,17.289,17.82,17.41,0.531,0.121,77.21280603,39.50690742,4.8343816,9,2.923704,0.604773111,3.978,4,0.09265365,0.135792,1.465587163,
1277,10,9.996,Sierra Foothill REC ,NPK,11/24/09,5/15/10,5/6/14,5/9/14,1452,6.15,0.6152,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",40.311,2.01,,,40.311,2.01,17.596,18.02,17.69,0.424,0.094,77.83018868,39.81679752,4.83486528,10,2.4791265,0.512760202,3.978,4,0.09266292,0.123615,1.334028757,
1283,11,10.003,Sierra Foothill REC ,Fence,11/24/09,5/16/10,5/6/14,5/9/14,1451,5.83,0.5828,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",41.238,1.675,,,41.238,1.675,17.839,18.157,17.885,0.318,0.046,85.53459119,43.68395841,4.83825104,11,2.4041754,0.496910016,3.975,4,0.09272781,0.0976525,1.053109094,
1291,12,10.002,Sierra Foothill REC ,NP,11/24/09,5/16/10,5/6/14,5/9/14,1451,6.92,0.6919,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",50.14,2.037,,,50.14,2.037,17.378,17.826,17.427,0.448,0.049,89.0625,45.45476296,4.83776736,12,3.469688,0.717208527,3.975,4,0.09271854,0.1409604,1.520304353,
1297,13,10.002,Sierra Foothill REC ,Control,11/24/09,5/16/10,5/6/14,5/9/14,1451,5.94,0.5939,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",45.208,1.741,,,45.208,1.741,17.44,17.828,17.498,0.388,0.058,85.05154639,43.44149808,4.83776736,13,2.6853552,0.555081508,3.975,4,0.09271854,0.1034154,1.115369159,
1305,14,10.005,Sierra Foothill REC ,K,11/24/09,5/16/10,5/6/14,5/9/14,1451,5.7,0.5697,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",43.335,1.677,,,43.335,1.677,17.444,17.771,17.489,0.327,0.045,86.23853211,44.03729571,4.8392184,14,2.470095,0.510432635,3.975,4,0.09274635,0.095589,1.030649724,
1311,15,9.996,Sierra Foothill REC ,NK,11/24/09,5/16/10,5/6/14,5/9/14,1451,7.27,0.7273,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",43.374,2.289,,,43.374,2.289,17.24,17.634,17.305,0.394,0.065,83.50253807,42.66398621,4.83486528,15,3.1532898,0.652198069,3.975,4,0.09266292,0.1664103,1.795867214,
1319,16,9.995,Sierra Foothill REC ,P,11/24/09,5/16/10,5/6/14,5/9/14,1451,8.76,0.8764,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",46.034,1.788,,,46.034,1.788,17.389,17.71,17.434,0.321,0.045,85.98130841,43.90818441,4.8343816,16,4.0325784,0.834145654,3.975,4,0.09265365,0.1566288,1.690476306,
1326,17,10.005,Sierra Foothill REC ,NPK+Fence,11/24/09,5/16/10,5/6/14,5/9/14,1451,9.97,0.9965,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",39.506,1.395,,,39.506,1.395,17.818,18.093,17.876,0.275,0.058,78.90909091,40.35834354,4.8392184,17,3.9387482,0.813922389,3.975,4,0.09274635,0.1390815,1.499590011,
1333,18,10,Sierra Foothill REC ,PK,11/24/09,5/16/10,5/6/14,5/9/14,1451,6.13,0.613,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",44.807,1.64,,,44.807,1.64,17.08,17.386,17.136,0.306,0.056,81.69934641,41.75888912,4.8368,18,2.7466691,0.567869066,3.975,4,0.0927,0.100532,1.084487594,
1340,19,10.002,Sierra Foothill REC ,N,11/24/09,5/16/10,5/6/14,5/9/14,1451,6.91,0.6909,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",43.854,2.304,,,43.854,2.304,17.287,17.69,17.36,0.403,0.073,81.88585608,41.85250611,4.83776736,19,3.0303114,0.626386342,3.975,4,0.09271854,0.1592064,1.717093475,
1348,20,10.009,Sierra Foothill REC ,NPK,11/24/09,5/16/10,5/6/14,5/9/14,1451,6.9,0.6894,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",40.358,1.742,,,40.358,1.742,17.328,17.736,17.414,0.408,0.086,78.92156863,40.36460662,4.84115312,20,2.784702,0.575214609,3.975,4,0.09278343,0.120198,1.295468383,
1354,21,10.004,Sierra Foothill REC ,K,11/24/09,5/16/10,5/6/14,5/9/14,1451,6.86,0.6857,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",48.269,1.617,,,48.269,1.617,17.398,17.731,17.429,0.333,0.031,90.69069069,46.27201976,4.83873472,21,3.3112534,0.684322161,3.975,4,0.09273708,0.1109262,1.196136432,
1361,22,9.999,Sierra Foothill REC ,P,11/24/09,5/16/10,5/6/14,5/9/14,1451,6.25,0.6251,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",46.74,1.777,,,46.74,1.777,17.186,17.517,17.231,0.331,0.045,86.40483384,44.12076948,4.83631632,22,2.92125,0.604023767,3.975,4,0.09269073,0.1110625,1.198205042,
1368,23,10.003,Sierra Foothill REC ,NPK,11/24/09,5/16/10,5/6/14,5/9/14,1451,7.01,0.7008,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",47.299,2.035,,,47.299,2.035,17.622,18.027,17.669,0.405,0.047,88.39506173,45.11974786,4.83825104,23,3.3156599,0.685301336,3.975,4,0.09272781,0.1426535,1.538411184,
1375,24,9.994,Sierra Foothill REC ,NK,11/24/09,5/16/10,5/6/14,5/9/14,1451,6.94,0.6944,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",46.686,1.973,,,46.686,1.973,17.381,17.751,17.42,0.37,0.039,89.45945946,45.65401346,4.83389792,24,3.2400084,0.670268271,3.975,4,0.09264438,0.1369262,1.477976322,
1382,25,9.994,Sierra Foothill REC ,PK,11/24/09,5/16/10,5/6/14,5/9/14,1451,7.09,0.7094,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",45.848,1.586,,,45.848,1.586,17.702,17.951,17.231,0.249,-0.471,289.1566265,145.890349,4.83389792,25,3.2506232,0.67246418,3.975,4,0.09264438,0.1124474,1.213753063,
1389,26,9.996,Sierra Foothill REC ,Fence,11/24/09,5/16/10,5/6/14,5/9/14,1451,7.42,0.7423,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",47.345,1.465,,,47.345,1.465,17.686,17.979,17.728,0.293,0.042,85.66552901,43.74968156,4.83486528,26,3.512999,0.726597081,3.975,4,0.09266292,0.108703,1.173101387,
1396,27,10,Sierra Foothill REC ,Control,11/24/09,5/16/10,5/6/14,5/9/14,1451,7.02,0.702,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",46.866,1.479,,,46.866,1.479,17.175,17.53,17.215,0.355,0.04,88.73239437,45.28906917,4.8368,27,3.2899932,0.68020038,3.975,4,0.0927,0.1038258,1.120019417,
1403,28,10.002,Sierra Foothill REC ,NP,11/24/09,5/16/10,5/6/14,5/9/14,1451,8.69,0.8688,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",42.186,1.772,,,42.186,1.772,17.663,17.995,17.727,0.332,0.064,80.72289157,41.26876572,4.83776736,28,3.6659634,0.75778001,3.975,4,0.09271854,0.1539868,1.660798369,
1410,29,9.991,Sierra Foothill REC ,NPK+Fence,11/24/09,5/16/10,5/6/14,5/9/14,1451,6.7,0.6706,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",46.109,1.989,,,46.109,1.989,17.226,17.487,17.253,0.261,0.027,89.65517241,45.75224996,4.83244688,29,3.089303,0.639283385,3.975,4,0.09261657,0.133263,1.438867797,
1417,30,10,Sierra Foothill REC ,N,11/24/09,5/16/10,5/6/14,5/9/14,1451,6.35,0.635,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",46.685,1.869,,,46.685,1.869,17.071,17.354,17.106,0.283,0.035,87.63250883,44.73699076,4.8368,30,2.9644975,0.61290471,3.975,4,0.0927,0.1186815,1.280275081,
214,1,10.01,Sierra Foothill REC ,NK,,5/17/10,5/6/14,5/9/14,1450,7.716,0.7708,adjusted weight (after sieving): 7.716g,36.003,1.498,,,36.003,1.498,17.231,17.898,17.796,0.667,0.565,15.29235382,8.426450375,4.8416368,31,2.77799148,0.573771143,3.973,4,0.0927927,0.11558568,1.245633331,
221,2,9.99,Sierra Foothill REC ,P,,5/17/10,5/6/14,5/9/14,1450,8.62,0.8629,,16.335,0.768,23.78,1.125,23.78,1.125,17.162,17.447,17.319,0.285,0.157,44.9122807,23.29392683,4.8319632,32,2.049836,0.424224257,3.973,4,0.0926073,0.096975,1.047163669,
227,3,9.99,Sierra Foothill REC ,PK,,5/17/10,5/6/14,5/9/14,1450,9.761,0.9771,adjusted weight (after sieving): 9.761g,25.476,0.949,,,25.476,0.949,18.182,18.832,18.496,0.65,0.314,51.69230769,26.6971051,4.8319632,33,2.48671236,0.5146381,3.973,4,0.0926073,0.09263189,1.00026553,
235,4,9.99,Sierra Foothill REC ,Control,,5/17/10,5/6/14,5/9/14,1450,8.55,0.8559,,45.879,1.509,,,45.879,1.509,17.31,17.742,17.381,0.432,0.071,83.56481481,42.69524551,4.8319632,34,3.9226545,0.811813819,3.973,4,0.0926073,0.1290195,1.393189306,
243,5,10,Sierra Foothill REC ,K,,5/17/10,5/6/14,5/9/14,1450,8.58,0.858,,39.318,1.173,,,39.318,1.173,17.149,17.653,17.27,0.504,0.121,75.99206349,38.89416584,4.8368,35,3.3734844,0.697462041,3.973,4,0.0927,0.1006434,1.08568932,
249,6,10.01,Sierra Foothill REC ,Fence,,5/17/10,5/6/14,5/9/14,1450,6.65,0.6643,,40.923,1.459,,,40.923,1.459,17.231,17.683,17.341,0.452,0.11,75.66371681,38.72935495,4.8416368,36,2.7213795,0.562078407,3.973,4,0.0927927,0.0970235,1.045594104,
256,7,10.01,Sierra Foothill REC ,NPK+Fence,,5/17/10,5/6/14,5/9/14,1450,8,0.7992,,34.606,1.597,,,34.606,1.597,17.252,17.899,17.48,0.647,0.228,64.76043277,33.25654202,4.8416368,37,2.76848,0.571806625,3.973,4,0.0927927,0.12776,1.376832445,
263,8,10,Sierra Foothill REC ,NPK,,5/17/10,5/6/14,5/9/14,1450,6.558,0.6558,adjusted weight (after sieving): 6.558g,40.931,1.681,,,40.931,1.681,17.433,17.956,17.543,0.523,0.11,78.96749522,40.3876591,4.8368,38,2.68425498,0.554965055,3.973,4,0.0927,0.11023998,1.189212298,
270,9,10.01,Sierra Foothill REC ,NP,,5/17/10,5/6/14,5/9/14,1450,8.37,0.8362,,39.398,1.583,,,39.398,1.583,17.704,18.22,17.842,0.516,0.138,73.25581395,37.52072809,4.8416368,39,3.2976126,0.681094584,3.973,4,0.0927927,0.1324971,1.427882797,
276,10,10,Sierra Foothill REC ,N,,5/17/10,5/6/14,5/9/14,1450,9.03,0.903,,34.833,1.726,,,34.833,1.726,17.535,18.051,17.71,0.516,0.175,66.08527132,33.92153373,4.8368,40,3.1454199,0.650310102,3.973,4,0.0927,0.1558578,1.681313916,
284,11,10,Sierra Foothill REC ,N,,5/15/10,5/6/14,5/9/14,1452,5.92,0.592,,41.718,1.581,,,41.718,1.581,17.235,17.661,17.337,0.426,0.102,76.05633803,38.92642791,4.8368,41,2.4697056,0.510607344,3.978,4,0.0927,0.0935952,1.009656958,
291,12,9.99,Sierra Foothill REC ,NP,,5/15/10,5/6/14,5/9/14,1452,5.56,0.5566,,43.493,1.604,,,43.493,1.604,17.209,17.698,17.295,0.489,0.086,82.41308793,42.11714576,4.8319632,42,2.4182108,0.500461345,3.978,4,0.0926073,0.0891824,0.963016954,
298,13,10.01,Sierra Foothill REC ,K,,5/15/10,5/6/14,5/9/14,1452,6.07,0.6064,,48.191,1.38,,,48.191,1.38,17.038,17.546,17.127,0.508,0.089,82.48031496,42.15088981,4.8416368,43,2.9251937,0.604174543,3.978,4,0.0927927,0.083766,0.902721874,
304,14,10,Sierra Foothill REC ,PK,,5/15/10,5/6/14,5/9/14,1452,8.38,0.838,,41.172,1.543,,,41.172,1.543,17.406,18.157,17.804,0.751,0.398,47.00399467,24.34384529,4.8368,44,3.4502136,0.71332567,3.978,4,0.0927,0.1293034,1.394858684,
311,15,10,Sierra Foothill REC ,Control,,5/15/10,5/6/14,5/9/14,1452,6.74,0.674,,41.172,1.543,,,41.172,1.543,17.236,17.829,17.335,0.593,0.099,83.30522766,42.56494789,4.8368,45,2.7749928,0.573724942,3.978,4,0.0927,0.1039982,1.12187918,
320,16,10.01,Sierra Foothill REC ,Fence,,5/15/10,5/6/14,5/9/14,1452,6.6,0.6593,,26.399,0.903,,,26.399,0.903,17.7,18.008,17.727,0.308,0.027,91.23376623,46.54461202,4.8416368,46,1.742334,0.359864664,3.978,4,0.0927927,0.059598,0.642270351,
327,17,10.01,Sierra Foothill REC ,P,,5/15/10,5/6/14,5/9/14,1452,7.95,0.7942,,34.891,1.315,,,34.891,1.315,17.704,18.297,17.865,0.593,0.161,72.84991568,37.31699082,4.8416368,47,2.7738345,0.572912553,3.978,4,0.0927927,0.1045425,1.126624185,
339,19,10.01,Sierra Foothill REC ,NPK+Fence,,5/15/10,5/6/14,5/9/14,1452,9.09,0.9081,,40.625,1.823,,,40.625,1.823,17.156,17.579,17.242,0.423,0.086,79.66903073,40.73978902,4.8416368,49,3.6928125,0.762719851,3.978,4,0.0927927,0.1657107,1.785816126,
346,20,10.01,Sierra Foothill REC ,NK,,5/15/10,5/6/14,5/9/14,1452,6.26,0.6254,,31.882,1.555,,,31.882,1.555,17.645,18.089,17.79,0.444,0.145,67.34234234,34.5525101,4.8416368,50,1.9958132,0.412218694,3.978,4,0.0927927,0.097343,1.049037263,
1213,1,10.005,Sierra Foothill REC ,P,11/24/09,5/15/10,4/30/15,5/27/15,1811,4.6672,0.4665,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",36.712,2.097,,,36.712,2.097,17.248,17.899,17.495,0.651,0.247,62.05837174,31.90026491,4.8392184,1,1.713422464,0.354070084,4.962,5,0.09274635,0.097871184,1.055256449,
1218,2,10,Sierra Foothill REC ,K,11/24/09,5/15/10,4/30/15,5/27/15,1811,4.6532,0.4653,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",42.392,3.142,,,42.392,3.142,17.269,17.748,17.375,0.479,0.106,77.87056367,39.83706341,4.8368,2,1.972584544,0.407828429,4.962,5,0.0927,0.146203544,1.577168759,
1226,3,9.995,Sierra Foothill REC ,PK,11/24/09,5/15/10,4/30/15,5/27/15,1811,6.9623,0.6966,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",38.264,1.989,,,38.264,1.989,16.969,17.492,17.105,0.523,0.136,73.99617591,37.89234663,4.8343816,3,2.664054472,0.551064168,4.962,5,0.09265365,0.138480147,1.494600018,
1233,4,9.997,Sierra Foothill REC ,NP,11/24/09,5/15/10,4/30/15,5/27/15,1811,8.3006,0.8303,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",36.515,1.768,,,36.515,1.768,17.29,17.732,17.383,0.442,0.093,78.95927602,40.38353354,4.83534896,4,3.03096409,0.626834612,4.962,5,0.09267219,0.146754608,1.583588431,
1240,5,9.999,Sierra Foothill REC ,Control,11/24/09,5/15/10,4/30/15,5/27/15,1811,6.4314,0.6432,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",30.994,1.473,,,30.994,1.473,17.041,17.511,17.216,0.47,0.175,62.76595745,32.25543168,4.83631632,5,1.993348116,0.412162477,4.962,5,0.09269073,0.094734522,1.022049584,
1248,6,9.993,Sierra Foothill REC ,Fence,11/24/09,5/15/10,4/30/15,5/27/15,1811,7.5989,0.7604,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",39.064,1.586,,,39.064,1.586,18.445,18.912,18.566,0.467,0.121,74.08993576,37.93940861,4.83341424,6,2.968434296,0.614148539,4.962,5,0.09263511,0.120518554,1.301002978,
1255,7,10.009,Sierra Foothill REC ,NPK+Fence,11/24/09,5/15/10,4/30/15,5/27/15,1811,4.9846,0.498,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",43.069,2.162,,,43.069,2.162,16.975,17.28,17.012,0.305,0.037,87.86885246,44.85562148,4.84115312,7,2.146817374,0.443451657,4.962,5,0.09278343,0.107767052,1.161490279,
1261,8,10.009,Sierra Foothill REC ,N,11/24/09,5/15/10,4/30/15,5/27/15,1811,5.2492,0.5244,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",32.359,1.709,,,32.359,1.709,17.29,17.732,17.383,0.442,0.093,78.95927602,40.38353354,4.84115312,8,1.698588628,0.350864471,4.962,5,0.09278343,0.089708828,0.966862596,
1267,9,10,Sierra Foothill REC ,NK,11/24/09,5/15/10,4/30/15,5/27/15,1811,7.4021,0.7402,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",28.495,1.553,,,28.495,1.553,17.347,17.867,17.544,0.52,0.197,62.11538462,31.92888205,4.8368,9,2.109228395,0.436079308,4.962,5,0.0927,0.114954613,1.240071338,
1275,10,10.006,Sierra Foothill REC ,NPK,11/24/09,5/15/10,4/30/15,5/27/15,1811,5.5607,0.5557,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",35.913,1.888,,,35.913,1.888,17.168,17.62,17.297,0.452,0.129,71.46017699,36.61942302,4.83970208,10,1.997014191,0.412631637,4.962,5,0.09275562,0.104986016,1.131856118,
1282,11,9.995,Sierra Foothill REC ,Fence,11/24/09,5/16/10,5/1/15,5/27/15,1811,4.6943,0.4697,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",38.993,1.935,,,38.993,1.935,17.228,17.554,17.279,0.326,0.051,84.35582822,43.09228812,4.8343816,11,1.830448399,0.378631343,4.962,5,0.09265365,0.090834705,0.98036834,
1289,12,10.003,Sierra Foothill REC ,NP,11/24/09,5/16/10,5/1/15,5/27/15,1811,2.7529,0.2752,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",45.63,2.208,,,45.63,2.208,17.887,18.226,17.926,0.339,0.039,88.49557522,45.17019977,4.83825104,12,1.25614827,0.259628585,4.962,5,0.09272781,0.060784032,0.655510272,
1295,13,10.009,Sierra Foothill REC ,Control,11/24/09,5/16/10,5/1/15,5/27/15,1811,4.8159,0.4812,"Sent for Buttercup but only contains pretreatment, so deployed in extra blocks in Sierra Foothills",43.671,1.937,,,43.671,1.937,17.394,17.724,17.439,0.33,0.045,86.36363636,44.10009075,4.84115312,13,2.103151689,0.43443197,4.962,5,0.09278343,0.093283983,1.005394853,
